Location,Scale,Shape
2.8165260039571,1.85849257172176,-0.138634313709633
2.90112581892902,1.86687617879444,-0.11279834036462
2.89894272360797,1.87114204726372,-0.109905779219274
2.94537221895926,1.89630038491403,-0.0822378457683084
2.88988127667007,1.84485156941042,-0.122506995155136
2.92755740468862,1.81821026750489,-0.123159549652554
3.03378390516177,1.80160634499715,-0.101978064079372
3.04859611457653,1.90489136000722,-0.0482209083222279
3.04868001880169,1.97382071600431,-0.0149075042335837
3.03230049688291,2.02506395021793,0.0030105471198801
2.95402071641284,2.09638512532059,0.0134187394680531
3.03065656624628,2.02934569912399,0.0057537831760808
2.97482640075077,2.19366723853689,0.0584281247894681
3.04970270148025,2.26787346463764,0.117788831127032
3.03426726147138,2.29273258412357,0.118849304907622
3.02887297138597,2.42864921034187,0.168224368965622
3.00400357262964,2.32117633859225,0.109665675264045
3.08155435227695,2.35629810219947,0.144348500113056
3.04993108828337,2.55829424645407,0.220738868221369
3.1546704157406,2.57860273754494,0.276282914158905
3.19397388533599,2.79671883115221,0.388516818755208
3.11831208689991,3.10831918224771,0.47771448724474
3.14278270630908,3.14919861651585,0.509994944503377
3.04407851175592,3.38484928944531,0.548389721129521
3.02582548705504,3.73826779687677,0.684264185749535
3.02729002104534,3.69662485396155,0.657123728734246
2.96883383205412,3.95921266063844,0.711591911428893
2.95758827628756,4.00918733982088,0.725200772212262
3.02798506643848,3.85858576822706,0.716878817719481
2.91388709630034,4.18300415742427,0.770894742819354
2.85303135188981,4.29108189344654,0.758239793817327
2.84952074246415,4.313378930527,0.764846229324562
2.89559257098392,3.96977828150591,0.671137822328101
3.00722623997905,3.99062411979444,0.711426419542894
3.02476721499061,3.94085196852011,0.70233767182494
3.11859669545493,3.63261669524814,0.598493540678944
3.18712328580324,3.4502129055947,0.575157158726298
3.17904907274672,3.43818770236761,0.56259213806476
3.11668030291601,3.61245412391557,0.633344764529761
3.07779063727301,3.88943434585885,0.725969206216114
3.02764914076499,3.99345272102056,0.731382524367997
3.09034768784968,3.84363559986164,0.71420397088393
3.03867089560901,3.63592283155126,0.620794471456783
2.98235923991595,3.86602484678419,0.682422500338759
2.90106426504252,3.76271459592964,0.624008631497399
2.87056712242067,3.86116186920204,0.654472164016893
2.99457925187804,3.48103177038299,0.574857563633388
3.01731819287404,3.43282759630393,0.569862289517984
2.99194791153362,3.43926668610633,0.559008719754048
3.00794413010869,3.28618019134681,0.501803904878236
2.96211027282432,3.10285975480332,0.403714048294118
2.95906463179757,2.87705785407272,0.318422768882389
3.00121004892457,2.79198430429236,0.286437720021871
2.97010152029223,2.79651469721331,0.274288674822185
3.05539658304658,2.5810923271992,0.224150163684647
3.03095055757454,2.42228370307339,0.152577446777258
3.0510148931422,2.3737921338818,0.139623265754571
3.04062932153447,2.38105291863302,0.138724671746399
3.05217644335389,2.26249235156931,0.089227372112791
3.04243826436216,2.2842907961594,0.09492348263631
3.07406964748747,2.10604112531015,0.0283171606296034
3.05255077309547,2.08880922819347,0.0118118379010729
3.00777984232868,2.06770958328134,-0.0147884172259868
2.98750400325196,2.11489557531264,-0.0012200778499864
2.9032227970581,2.18801997860565,0.0050256181235086
2.92146919637697,2.08166381303246,-0.035018022643772
2.90214363554888,2.04102664503043,-0.059835556272122
2.89030516530091,2.06923544978706,-0.0516039933203391
2.81122732286089,2.14095290226832,-0.0385016559675609
2.78898238743452,2.18330484897859,-0.0333336147951811
2.69133667805982,2.2164295855282,-0.0497416381886893
2.6803038551196,2.16276436868198,-0.0704858092060535
2.67967441910846,2.16232373485258,-0.0708697740268168
2.64324480534759,2.24085014491663,-0.0528263513100654
2.54997221232789,2.28096249732302,-0.064373140180774
2.5594978049493,2.29431075427747,-0.0631614583963354
2.54712149327485,2.31556605468805,-0.0637066318508621
2.53967198478945,2.37047257235179,-0.0461131174700471
2.52288818347302,2.42838425816924,-0.0303548598539576
2.46369280849074,2.42504960102057,-0.0449548630555363
2.45118295893253,2.38307008690334,-0.0617606439519194
2.52475417770193,2.33024259091797,-0.0617361441374363
2.51419165988545,2.34656516762257,-0.0597380607131494
2.58196836429479,2.31457649125334,-0.0377048810068859
2.50811980984337,2.35415119952863,-0.0434383482853278
2.50460179509061,2.36037928505275,-0.0413934830545504
2.52438674357184,2.32688897284732,-0.0558728224836781
2.56645795549011,2.33301559534629,-0.0428809801409988
2.51128703208121,2.37104825850499,-0.0421101754022439
2.55306445168919,2.35442059568837,-0.0361632331995191
2.56365756035719,2.33824025737754,-0.0379093983998371
2.55869832815142,2.35845118158234,-0.0367515560630978
2.59330482764015,2.33159704387833,-0.0374441631693547
2.5979561629358,2.3310130656158,-0.0362215979488901
2.62096960219727,2.2919450130188,-0.042075882046097
2.57993062606349,2.28455753444634,-0.0526866958394522
2.55370129818294,2.33079311761196,-0.0440456596031577
2.55485367502368,2.32886577260704,-0.0443805406576537
2.60937250778508,2.31077245530293,-0.0367047424220856
2.62263358647872,2.29515892635089,-0.0413793638081291
2.67954447059873,2.28049324369928,-0.0336679986621792
2.67423898513626,2.29867165015021,-0.0280214268110083
2.65150775618315,2.33528819448319,-0.0187003024500849
2.66449992798737,2.30833596618488,-0.0196291049860394
2.68222192373887,2.31762515118026,-0.0099661914950684
2.67847498980119,2.32603435671096,-0.0078419171267336
2.70707179519209,2.25733615926136,-0.0219889273994171
2.7391170792249,2.27996536454187,-0.0019191666832137
2.76115204123732,2.19848602264019,-0.0279507526395258
2.77289467718421,2.20027342778475,-0.023174410551019
2.76888868037843,2.20685027113176,-0.0220796412898288
2.74135745268496,2.25562118993607,-0.0129428306417997
2.74436080877698,2.25293688479401,-0.0131769696245789
2.7568755520553,2.23226764532363,-0.016264909133825
2.74299230028558,2.19716434941312,-0.035760209476077
2.74255837680986,2.19937777864751,-0.034970801134014
2.72876923564425,2.27002952892766,-0.0140319523896722
2.71879710849427,2.29779175840338,-0.0059854880976446
2.66609097845412,2.30175896063287,-0.021495990404817
2.70172476577518,2.22667425888177,-0.0385245984843413
2.66528390603158,2.23648666944068,-0.046113625716744
2.66100820752305,2.24356529679653,-0.0448810435655975
2.6605386143089,2.23133411318529,-0.0500644375316833
2.60101117127651,2.24315508578448,-0.0630354122115382
2.59590586767004,2.24517115616996,-0.0637763957689787
2.5946628980927,2.24699418748575,-0.0636131647906752
2.56925692745646,2.30357990145651,-0.0517210905696655
2.57198690312926,2.29700864260362,-0.0534483787546162
2.59613707182329,2.25656419410809,-0.0602542122395542
2.54180367290853,2.25036407756116,-0.0761558367773355
2.49281300063427,2.25359113149283,-0.0830868229541556
2.52198386393167,2.23773461616003,-0.0765654288289296
2.52700279069482,2.20486730890942,-0.0879610137834553
2.62620216286214,2.12072257381916,-0.1022090254004
2.62638760770734,2.12547684054471,-0.104701318551653
2.60751498901233,2.10203949651588,-0.118942542912774
2.64869852389425,2.08113015120145,-0.115725105525502
2.66540282213176,2.06007073180383,-0.124178986195656
2.60838174857687,2.08236424385442,-0.127057656187839
2.63976167101914,2.09478578561309,-0.113977936348524
2.61373021834886,2.11191945326919,-0.114365342852565
2.65735769713388,2.1171993786392,-0.101431603284872
2.65842270867133,2.13387504103212,-0.0942819693626303
2.59878335323597,2.16287646458356,-0.0981512734869486
