Location,Scale,Shape
4.27560680858633,1.55191769853121,-0.84988936880019
4.28899184087106,1.58316358244604,-0.833386884166945
4.29245155196559,1.59904050650884,-0.829765491755223
4.33247537826702,1.52199804296301,-0.791495191499822
4.34754570321663,1.52739635261808,-0.811729294034575
4.30421897362888,1.54549049243309,-0.858323208054188
4.33969311727474,1.49424529857512,-0.813940592273055
4.33882244648144,1.49208631440861,-0.81395936385234
4.38140381582871,1.41982620213075,-0.766594375146271
4.46746382335387,1.37291696188211,-0.757690425390269
4.42355012484976,1.39216370640564,-0.71119970741083
4.41664384126461,1.40393800277963,-0.722544620324073
4.43294466007691,1.44471742536437,-0.695929081336066
4.46480992400723,1.44394584350241,-0.634444475556219
4.55300004411489,1.45532931741744,-0.595296543581246
4.60095351364106,1.51692054796382,-0.570330459669773
4.63138015739597,1.48698678635683,-0.590265151734247
4.6609290831914,1.48203966067851,-0.61008529796505
4.7010736074656,1.49799230774596,-0.543556574170828
4.68976594023052,1.47306044893751,-0.563655175486953
4.75350219679552,1.45571742484127,-0.480916567106526
4.81573637157064,1.51066478365276,-0.421826696297792
4.86614276476685,1.39520589468943,-0.370155227067241
4.97505578766676,1.36298182351771,-0.281916119660154
5.01759399043654,1.3692387617266,-0.209214350088599
5.08310627009833,1.44682555023233,-0.172065643509947
5.12517133918298,1.56003626182896,-0.213657550815065
5.17327959272281,1.44464208160468,-0.108691354271084
5.15420350151109,1.36639284869269,-0.0891688879510085
5.20675594467415,1.43144044421369,-0.0550675486037557
5.25509837452755,1.55755336372872,-0.101894136657354
5.21355319303659,1.43986331524285,-0.0689633961326809
5.17647620406299,1.53921446744485,-0.15644133314551
5.24262940375375,1.63365646595016,-0.207786601672686
5.25180812365208,1.64727704923446,-0.196586068984177
5.27965665658811,1.61450078120668,-0.214396776120329
5.3343678758494,1.46145262718874,-0.105708473514532
5.25543372350218,1.57523973245479,-0.209149176037516
5.24658157223872,1.5577480981963,-0.219278943964464
5.22081368589038,1.48160391989393,-0.189883743238096
5.32037044074096,1.47544446410107,-0.142257076058144
5.25441533665019,1.40601943041369,-0.0798499481611832
5.21519186304955,1.5236957046032,-0.159110860522817
5.21812559044716,1.53585496005584,-0.161801681561846
5.13163791217538,1.59264501817062,-0.256665757055132
5.11826717021275,1.60112760648195,-0.245772985498939
5.12229712784139,1.59423766652377,-0.236975278131733
5.0827849460953,1.57987276872876,-0.199482045375237
4.99895081404245,1.52346954751517,-0.242090544289834
4.94975336328355,1.44668588771732,-0.286920491142481
4.86225781505148,1.48173959689523,-0.390508856100213
4.82478102489977,1.49554689888276,-0.35074089384863
4.79674500707193,1.54346251831921,-0.406372545716331
4.75626363005577,1.57865772470715,-0.47367357224888
4.72669126263655,1.50650953152116,-0.505269130448793
4.76041230385502,1.59871944297791,-0.615445355124292
4.79264023105417,1.62133258670675,-0.561341238742018
4.73175064386701,1.59188870784721,-0.630970508834231
4.67830575159036,1.53130624843482,-0.68525566524639
4.67853863274736,1.53230739614604,-0.684967831020271
4.6891182735257,1.5061228289576,-0.676418942423291
4.664294855996,1.51105056993926,-0.721217150684132
4.62766703341811,1.53079708585426,-0.779948589407886
4.61923253618298,1.50015935226043,-0.78427835684118
4.54860881583783,1.60346998890047,-0.807577670514247
4.5667199089048,1.55926556406016,-0.793059956665915
4.54164660291903,1.56801173742691,-0.832904643985586
4.5524845273136,1.5784325186858,-0.812792162156819
4.45973591364978,1.61811035965199,-0.804492711620667
4.48890407579439,1.66510274946027,-0.784651204936468
4.44892222660424,1.74765595542341,-0.799825538042745
4.42489795309911,1.76561045121696,-0.828408397302315
4.42953669682578,1.76082631005966,-0.822284889918691
4.48895877150932,1.71751462106783,-0.781329303071023
4.48596290247296,1.72461798057118,-0.782130462133218
4.5168623869716,1.73861995100685,-0.790843518426574
4.54114510132197,1.75989974925095,-0.793492845189664
4.55469479863156,1.79454111160531,-0.776546678244388
4.60288922981004,1.75104062585347,-0.731180085107093
4.57289428336484,1.81354031654826,-0.746227699715532
4.56302305568166,1.83627387229668,-0.755296809358853
4.55251493936322,1.80722955338656,-0.771413312788539
4.58063162627532,1.82867848957895,-0.748268631544453
