Location,Scale,Shape
3.81836908224726,1.1607247789003,-0.354426818074624
3.81812153918795,1.16796330976715,-0.354152479567382
3.8965612984144,1.13908758612951,-0.327463248372063
3.95849873382155,1.11073378594624,-0.304402268941755
3.84149771427134,1.15819076386919,-0.33443823603369
3.76684916535077,1.19025082762367,-0.357194477162282
3.87955266791989,1.14326846971421,-0.329200662203805
3.99531427840097,1.11239731067432,-0.294931496983496
4.01893910173567,1.08149550806951,-0.296023649678186
4.0649524867142,1.05997717328628,-0.265281838244599
4.01946402709165,1.05624412398964,-0.283273038758751
4.06167444727951,1.04122234822882,-0.273670529465838
4.10375285807752,1.04553479547357,-0.256904601192641
4.13995791324273,1.0297455463072,-0.216836666442846
4.09153063566638,1.07051791553817,-0.204136802366298
4.11574693075499,1.12300267358072,-0.199694328267987
4.04786575200681,1.14651665772884,-0.219794921634323
4.21882804802538,1.16917280339111,-0.171059803594949
4.15630845766217,1.20268430918176,-0.171584754650487
4.32612663449247,1.14849180505462,-0.103837380414219
4.33112692632793,1.1445696106269,-0.102389921336563
4.28004257545972,1.21297323965711,-0.0947999274035604
4.32695654401026,1.1865071125297,-0.106267700910891
4.34897927973763,1.21242842748722,-0.0608677231006456
4.33052713733726,1.22982141756126,-0.0357100626450978
4.42622436865632,1.25903390029105,0.0382022840098674
4.5866117022556,1.28957895905515,0.13078576780251
4.61249622970464,1.27836294505343,0.170275711656668
4.60946480576414,1.28157587416608,0.202929344183538
4.54547250559148,1.35612029027041,0.145958498951919
4.61831045072615,1.42983270616164,0.179852517992186
4.69905738660169,1.34081678431372,0.244639210025839
4.62980337743307,1.37095185242343,0.181904431114112
4.75907100226975,1.48445733146416,0.156593888524573
4.76520010543061,1.39541704555521,0.20578204331942
4.91120703450818,1.50256100002899,0.187807293140739
4.92709770795627,1.49438105923656,0.187182157244116
4.72999841813338,1.56697400670844,0.067498501161861
4.75666415007249,1.46960722448674,0.106744278367969
4.88270740275612,1.4312737161839,0.223216128445069
4.84499841210612,1.49125156663935,0.180191547557131
4.85567423464078,1.4843188983431,0.185109527140404
4.74135314363111,1.45288350983582,0.110899975113084
4.86516283028597,1.42687681685791,0.203790198809041
4.54697872980528,1.38991211176037,0.0803192596342395
4.51969637601295,1.48488721513998,0.0665308621450184
4.56869655158457,1.45600829035842,0.0776167261186424
4.56330417951955,1.46695947256197,0.0720672652715215
4.47532486737542,1.38173595770409,0.0496872344847676
4.47108310619955,1.38348540575626,0.0452820949473082
4.25641052284874,1.32749092969989,-0.0301446313546907
4.15135603968318,1.27416472387501,-0.0718739159943411
4.20754463266186,1.22172947164378,-0.0858260551734242
4.23487285650779,1.19233533307868,-0.115925814203708
4.30365475856705,1.16663147400706,-0.0702909731555952
4.18700202829913,1.20658854736373,-0.129726597721673
4.15877537931894,1.22189230684636,-0.132297486474908
4.16033914472951,1.19789043018793,-0.166148520810681
4.27636807444424,1.17444626801203,-0.160534952327138
4.22278940945177,1.20662165681354,-0.143784999700912
4.28323720920377,1.15308227868484,-0.15560760533546
4.31388897397119,1.09497170054485,-0.170930357270178
4.30398725943121,1.0965855693448,-0.208128675653335
4.34805171180993,1.08230168579155,-0.155949847062145
4.18452339814408,1.1377929307192,-0.22633850906937
4.19638236508767,1.1329497665025,-0.242369199977036
4.21300851536697,1.11319074992045,-0.261419025451325
4.21037027325644,1.11369405053035,-0.247578580065542
4.0382135340195,1.16664870020371,-0.280304708795902
4.01683128256922,1.21294431026506,-0.279076829251841
3.96894495511071,1.22921885623174,-0.287191372922623
3.96666426282594,1.22824837157677,-0.3023505724289
3.97113129182031,1.22663220989516,-0.30461417917674
3.94019955022401,1.26041760765241,-0.304104068732951
3.87885022567003,1.2839153290398,-0.315407657124057
3.93459819509116,1.32861357435512,-0.308725320240908
3.95771062414204,1.3697999436391,-0.30491560865835
3.88253491348874,1.34650680250733,-0.310581657724735
3.8535087907032,1.36687515104805,-0.310115264570414
3.72855828560358,1.41455942922451,-0.331069356537162
3.6750143258885,1.4371214900971,-0.342798398660906
3.67173093180906,1.43850049534677,-0.343349247724337
3.65132875089753,1.46787998011561,-0.343437645645078
3.7083661321679,1.41294620653136,-0.310420837927682
3.63894757373578,1.43661339317906,-0.318714049753579
3.65387506253152,1.4475339693948,-0.317718000027121
3.737452355433,1.46113681403484,-0.311788607600311
3.8091986799014,1.449672201931,-0.298153549104017
3.74785601919143,1.45700276454391,-0.308165460197501
3.79308936011126,1.43888422334813,-0.298928491932414
3.7801099545941,1.45039724301132,-0.299290442362771
3.77684511071835,1.45000321250617,-0.299533766100893
3.74572682964031,1.46173766596341,-0.308615632592335
3.81379061247342,1.43697307683653,-0.298420886224366
3.8185920625298,1.43457596698717,-0.295976572574722
3.79319161177137,1.44175940692255,-0.297935409123306
3.79298120147154,1.44101412876412,-0.297940982725635
3.78765161672277,1.44433437114853,-0.295614519736004
3.85441548332173,1.41964983799427,-0.279997587824862
3.80510279164635,1.43849693107625,-0.289501707706709
3.82194559225832,1.4112925947196,-0.288154275717504
3.83795244938536,1.37472000599182,-0.287540886992379
3.92309183197007,1.41640619267458,-0.279760201694257
3.93551393110383,1.40935116251261,-0.280308437278998
4.01318416427886,1.38238520337209,-0.265403611567876
4.08265265487043,1.36067945173981,-0.247979284023064
4.1655273936566,1.33551865565224,-0.232729265251883
4.15172828505435,1.34246883034325,-0.232222961761749
4.02558402379859,1.29953572349427,-0.251785073692097
4.02396555974122,1.25898022788201,-0.258082241824166
4.00203908575636,1.27816766443262,-0.249153814672281
3.97071937020169,1.31276333590958,-0.252300795882348
3.89542081071393,1.30182749212139,-0.278258239677694
3.91792721471049,1.29962675724547,-0.261283238917487
3.92729999511829,1.28677391467655,-0.271605837968695
3.94365423411312,1.27937516116869,-0.260326641098952
3.95214779121041,1.29925462380633,-0.260434260729206
3.952779106191,1.29889053970046,-0.260412745494445
3.98488511749899,1.2878113636289,-0.254315872913952
4.0257086309128,1.25572133569525,-0.253602922818811
3.99668699752808,1.26805962758886,-0.270469927510141
3.96356869302381,1.28973746534391,-0.271358249621938
3.98172068287065,1.28158432236207,-0.263427140578556
3.9077493352129,1.31131482213067,-0.284355525226964
3.89505755711217,1.31718682525469,-0.289823063019629
3.89640640681107,1.31224011204155,-0.28964707044028
3.8692336709806,1.34801628744305,-0.288606951358718
3.89705674442736,1.32775480233269,-0.287519266891215
3.88875435780077,1.33219223952474,-0.287445771984712
3.78390382436178,1.37068824044472,-0.310814215052692
3.68809501884991,1.40252517304982,-0.322042486631017
3.68153996513094,1.38342247011931,-0.319969422337056
3.67949432048173,1.3843077290254,-0.320437275696123
3.78518675143967,1.4248178864729,-0.3108082953618
3.84801822840982,1.4324864233244,-0.306153064547757
3.82955499274143,1.4274982750175,-0.314961348164665
3.8137932208874,1.39772458108637,-0.318950662228009
3.91848589466065,1.40272985116702,-0.302962763955397
3.86705778214888,1.41875902356027,-0.314819753992602
3.92438585994203,1.40548924563962,-0.303408572520869
3.87660900868343,1.42415060506397,-0.313708853946865
3.87431075184811,1.42677458336101,-0.313816449001715
3.92318601474498,1.40765992687797,-0.303484921865677
3.8510781328601,1.43020079505618,-0.314245720522152
3.81144396638986,1.42502906799924,-0.31712317918963
3.86937568688014,1.4031332448533,-0.306044144094049
3.88389291457875,1.39679633488797,-0.301869536086955
3.92215186696419,1.38450621155338,-0.297468650819035
3.92544110045463,1.38305086969171,-0.296475726653926
3.92647899455925,1.38286388712108,-0.298001494665932
