Location,Scale,Shape
4.30328329110891,0.934167356287319,-0.41903270816596
4.3060406387948,0.939853117070952,-0.418822509069457
4.37051544610593,0.903387187634173,-0.398508077962458
4.41892376946951,0.86983095940405,-0.381168866686964
4.32392226426365,0.922043900538833,-0.403791358742423
4.26429412011008,0.959369242712028,-0.421154883584172
4.35537579263621,0.907564491512382,-0.399822405773788
4.45568349285594,0.866603957861856,-0.374104798510594
4.46660401039551,0.84303731224868,-0.374917733145524
4.5012903371455,0.812344615759651,-0.352201838671126
4.45569845304797,0.817582450082314,-0.365454151098614
4.49095818429451,0.801687232969465,-0.358366303042889
4.53346454960473,0.797561882779281,-0.346071224921439
4.55980508322729,0.768190941281206,-0.317097385650638
4.52683217271312,0.792962900462129,-0.308033168427021
4.57195460150069,0.829776774002203,-0.304875903241665
4.51561036956198,0.856715327541116,-0.319216968027869
4.69078769793865,0.850155604852637,-0.28469141896105
4.64185360449122,0.874780511177516,-0.285058882176356
4.78231215944344,0.804213102045992,-0.238419663547939
4.78558815753976,0.800815935363405,-0.237440252372686
4.76073466032864,0.845068974372294,-0.232316098959095
4.79853084494427,0.831966570455335,-0.2400657097097
4.82520750124414,0.828769035347753,-0.209643610406603
4.81029706062769,0.8289000433744,-0.193080377095425
4.90707085175057,0.814343239088895,-0.145608136205783
5.06512974081318,0.792653295846889,-0.0885788560819525
5.0807339789217,0.769086118955628,-0.0650529248314017
5.07373278779843,0.757585174213482,-0.0459517538742182
5.04620120048162,0.826693662894108,-0.0794841667706134
5.14035172643497,0.855776745349325,-0.0594180607900674
5.1778196045423,0.775184817873351,-0.0220086970637826
5.13000163556311,0.819628479770728,-0.0582142936688365
5.3052721144062,0.899716869393485,-0.073150662818322
5.27021584188051,0.82362101511669,-0.0442979977295112
5.45833337418712,0.895460286464266,-0.0547583138105846
5.47136042745346,0.890885077195085,-0.0551238262677566
5.32317016157805,0.997214295073941,-0.127273945558374
5.30620415100225,0.915266395324302,-0.103133029469582
5.39760077809844,0.836953081077879,-0.0342430238479088
5.38940208922882,0.892373720232511,-0.0592190807728831
5.39665056287409,0.88587440036085,-0.0563365067729863
5.2839220139971,0.90279228647865,-0.100604623555268
5.38191602966602,0.843088708092728,-0.0454524503221001
5.07104711696993,0.878298765250968,-0.119335067913614
5.08196130123813,0.945479865512082,-0.127875209719093
5.11814666326974,0.921437153851834,-0.121004271972821
5.11783643695198,0.931213777968136,-0.124438993984409
5.00121777610506,0.888035080579851,-0.138388407128313
4.99834075207148,0.891332263213251,-0.14115266257994
4.77348586184536,0.891948728023101,-0.189444291479126
4.65329895264307,0.876359083013463,-0.216955579539189
4.69058964970682,0.846895063495869,-0.226282631063967
4.70990925977254,0.840596939262402,-0.246626846829167
